2021-07-22 20:01:55 INFO  homepage:145 - Sent Text in the Home Page is Talent
2021-07-22 20:01:58 INFO  homepage:151 - The Auto suggestive dropdown shows:Talent
2021-07-22 20:02:00 INFO  commonSteps:51 - Talent
2021-07-22 20:02:02 INFO  paywallsteps:45 - Clicking on the add to watchlist button
2021-07-22 20:02:03 INFO  paywallsteps:60 - All minipopup elements are displaying
2021-07-22 20:02:08 INFO  homepage:145 - Sent Text in the Home Page is Talent
2021-07-22 20:02:11 INFO  homepage:151 - The Auto suggestive dropdown shows:Talent
2021-07-22 20:02:12 INFO  commonSteps:51 - Talent
2021-07-22 20:02:16 INFO  paywallsteps:75 - All minipopup elements are displaying
2021-07-22 20:02:22 INFO  homepage:145 - Sent Text in the Home Page is Talent
2021-07-22 20:02:25 INFO  homepage:151 - The Auto suggestive dropdown shows:Talent
2021-07-22 20:02:27 INFO  commonSteps:51 - Talent
2021-07-22 20:02:36 INFO  homepage:145 - Sent Text in the Home Page is santii's studio
2021-07-22 20:02:40 INFO  homepage:151 - The Auto suggestive dropdown shows:Santii'S Studio
2021-07-22 20:02:43 INFO  commonSteps:42 - Santii's Studio
2021-07-22 20:02:43 INFO  paywallsteps:90 - All minipopup elements are displaying
2021-07-22 20:03:02 INFO  homepage:145 - Sent Text in the Home Page is Talent
2021-07-22 20:03:05 INFO  homepage:151 - The Auto suggestive dropdown shows:Talent
2021-07-22 20:03:11 INFO  commonSteps:51 - Talent
2021-07-22 20:03:40 INFO  homepage:145 - Sent Text in the Home Page is Talent
2021-07-22 20:03:44 INFO  homepage:151 - The Auto suggestive dropdown shows:Talent
2021-07-22 20:03:45 INFO  commonSteps:51 - Talent
2021-07-22 20:04:55 INFO  homepage:145 - Sent Text in the Home Page is Sameer
2021-07-22 20:04:59 INFO  homepage:151 - The Auto suggestive dropdown shows:Sameer2
2021-07-22 20:04:59 INFO  homepage:151 - The Auto suggestive dropdown shows:Sameer'S
2021-07-22 20:04:59 INFO  homepage:151 - The Auto suggestive dropdown shows:Sameer Smart
2021-07-22 20:04:59 INFO  homepage:151 - The Auto suggestive dropdown shows:SameerR
2021-07-22 20:04:59 INFO  homepage:151 - The Auto suggestive dropdown shows:Sameer
2021-07-22 20:05:01 INFO  commonSteps:42 - Sameer
2021-07-22 20:05:42 INFO  homepage:145 - Sent Text in the Home Page is Talent
2021-07-22 20:05:45 INFO  homepage:151 - The Auto suggestive dropdown shows:Talent
2021-07-22 20:05:47 INFO  commonSteps:51 - Talent
2021-07-22 20:06:01 INFO  shodetailpagesteps:54 - Payment Processed
2021-07-22 20:06:11 INFO  homepage:145 - Sent Text in the Home Page is Talent
2021-07-22 20:06:14 INFO  homepage:151 - The Auto suggestive dropdown shows:Talent
2021-07-22 20:06:16 INFO  commonSteps:51 - Talent
2021-07-22 20:06:20 INFO  shodetailpagesteps:101 - Vakeel Sab Theatrical Trailer
2021-07-22 20:06:20 INFO  shodetailpagesteps:103 - You liked this promo
2021-07-22 20:06:32 INFO  shodetailpagesteps:114 - Vakeel Sab Theatrical Trailer
2021-07-22 20:06:41 INFO  homepage:145 - Sent Text in the Home Page is Talent
2021-07-22 20:06:44 INFO  homepage:151 - The Auto suggestive dropdown shows:Talent
2021-07-22 20:06:45 INFO  commonSteps:51 - Talent
2021-07-22 20:06:58 INFO  shodetailpagesteps:76 - Talent
2021-07-22 20:07:05 INFO  homepage:145 - Sent Text in the Home Page is Talent
2021-07-22 20:07:08 INFO  homepage:151 - The Auto suggestive dropdown shows:Talent
2021-07-22 20:07:09 INFO  commonSteps:51 - Talent
2021-07-22 20:07:43 INFO  homepage:145 - Sent Text in the Home Page is Talent
2021-07-22 20:07:46 INFO  homepage:151 - The Auto suggestive dropdown shows:Talent
2021-07-22 20:07:48 INFO  commonSteps:51 - Talent
2021-07-22 20:08:58 INFO  homepage:145 - Sent Text in the Home Page is Talent
2021-07-22 20:09:01 INFO  homepage:151 - The Auto suggestive dropdown shows:Talent
2021-07-22 20:09:03 INFO  commonSteps:51 - Talent
2021-07-22 20:09:15 INFO  homepage:145 - Sent Text in the Home Page is Paytm
2021-07-22 20:09:18 INFO  homepage:151 - The Auto suggestive dropdown shows:Paytm
2021-07-22 20:09:20 INFO  commonSteps:51 - paytm
2021-07-22 20:09:31 INFO  shodetailpagesteps:152 - Paytm
2021-07-22 20:09:39 INFO  homepage:145 - Sent Text in the Home Page is Sameer
2021-07-22 20:09:42 INFO  homepage:151 - The Auto suggestive dropdown shows:Sameer2
2021-07-22 20:09:42 INFO  homepage:151 - The Auto suggestive dropdown shows:Sameer'S
2021-07-22 20:09:42 INFO  homepage:151 - The Auto suggestive dropdown shows:Sameer Smart
2021-07-22 20:09:42 INFO  homepage:151 - The Auto suggestive dropdown shows:SameerR
2021-07-22 20:09:42 INFO  homepage:151 - The Auto suggestive dropdown shows:Sameer
2021-07-22 20:09:44 INFO  commonSteps:42 - Sameer
2021-07-22 20:10:22 INFO  homepage:145 - Sent Text in the Home Page is Sameer
2021-07-22 20:10:25 INFO  homepage:151 - The Auto suggestive dropdown shows:Sameer2
2021-07-22 20:10:25 INFO  homepage:151 - The Auto suggestive dropdown shows:Sameer'S
2021-07-22 20:10:25 INFO  homepage:151 - The Auto suggestive dropdown shows:Sameer Smart
2021-07-22 20:10:25 INFO  homepage:151 - The Auto suggestive dropdown shows:SameerR
2021-07-22 20:10:25 INFO  homepage:151 - The Auto suggestive dropdown shows:Sameer
2021-07-22 20:10:27 INFO  commonSteps:42 - Sameer
2021-07-22 20:11:04 INFO  homepage:145 - Sent Text in the Home Page is Trail Studio
2021-07-22 20:11:08 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail111
2021-07-22 20:11:08 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail222
2021-07-22 20:11:08 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail Studio
2021-07-22 20:11:10 INFO  commonSteps:42 - Trail Studio
2021-07-22 20:11:10 INFO  studiodetailpagesteps:70 - the toaster message is: You have started following this studio
2021-07-22 20:11:18 INFO  homepage:145 - Sent Text in the Home Page is Trail Studio
2021-07-22 20:11:21 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail111
2021-07-22 20:11:21 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail222
2021-07-22 20:11:21 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail Studio
2021-07-22 20:11:23 INFO  commonSteps:42 - Trail Studio
2021-07-22 20:11:23 INFO  studiodetailpagesteps:108 - 1609389982856-Kaithiaaaofficialateaseraaakarthiaaa
2021-07-22 20:11:35 INFO  homepage:145 - Sent Text in the Home Page is Trail Studio
2021-07-22 20:11:38 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail111
2021-07-22 20:11:38 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail222
2021-07-22 20:11:38 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail Studio
2021-07-22 20:11:40 INFO  commonSteps:42 - Trail Studio
2021-07-22 20:11:44 INFO  studiodetailpagesteps:127 - sho2at28thapril
2021-07-22 20:11:45 INFO  studiodetailpagesteps:131 - sho2at28thapril
2021-07-22 20:11:57 INFO  homepage:145 - Sent Text in the Home Page is Trail Studio
2021-07-22 20:12:00 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail111
2021-07-22 20:12:00 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail222
2021-07-22 20:12:01 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail Studio
2021-07-22 20:12:03 INFO  commonSteps:42 - Trail Studio
2021-07-22 20:12:04 INFO  studiodetailpagesteps:98 - shoat30thapril
2021-07-22 20:12:04 INFO  studiodetailpagesteps:101 - shoat30thapril
2021-07-22 20:12:16 INFO  homepage:145 - Sent Text in the Home Page is Talent
2021-07-22 20:12:19 INFO  homepage:151 - The Auto suggestive dropdown shows:Talent
2021-07-22 20:12:21 INFO  commonSteps:51 - Talent
2021-07-22 20:12:24 INFO  videoplayer:112 - Total duration of the video: 01:57
2021-07-22 20:12:25 INFO  videoplayer:117 - 00:01
2021-07-22 20:12:25 INFO  videoplayer:117 - 00:01
2021-07-22 20:12:25 INFO  videoplayer:117 - 00:01
2021-07-22 20:12:25 INFO  videoplayer:117 - 00:01
2021-07-22 20:12:25 INFO  videoplayer:117 - 00:01
2021-07-22 20:12:25 INFO  videoplayer:117 - 00:01
2021-07-22 20:12:25 INFO  videoplayer:117 - 00:01
2021-07-22 20:12:26 INFO  videoplayer:117 - 00:01
2021-07-22 20:12:26 INFO  videoplayer:117 - 00:01
2021-07-22 20:12:26 INFO  videoplayer:117 - 00:01
2021-07-22 20:12:26 INFO  videoplayer:117 - 00:01
2021-07-22 20:12:26 INFO  videoplayer:117 - 00:01
2021-07-22 20:12:26 INFO  videoplayer:117 - 00:01
2021-07-22 20:12:26 INFO  videoplayer:117 - 00:01
2021-07-22 20:12:26 INFO  videoplayer:117 - 00:01
2021-07-22 20:12:26 INFO  videoplayer:117 - 00:01
2021-07-22 20:12:26 INFO  videoplayer:117 - 00:01
2021-07-22 20:12:26 INFO  videoplayer:117 - 00:02
2021-07-22 20:12:26 INFO  videoplayer:117 - 00:02
2021-07-22 20:12:26 INFO  videoplayer:117 - 00:02
2021-07-22 20:12:26 INFO  videoplayer:117 - 00:02
2021-07-22 20:12:26 INFO  videoplayer:117 - 00:02
2021-07-22 20:12:26 INFO  videoplayer:117 - 00:02
2021-07-22 20:12:26 INFO  videoplayer:117 - 00:02
2021-07-22 20:12:27 INFO  videoplayer:117 - 00:02
